ind_id,ind_definition,reportyear,race_eth_code,race_eth_name,geotype,geotypevalue,geoname,county_name,county_fips,region_name,region_code,cost_yr,median_income,affordability_ratio,LL95_affordability_ratio,UL95_affordability_ratio,se_food_afford,rse_food_afford,CA_decile,CA_RR,ave_fam_size,version
757,Food affordability for female-headed household with children under 18 years,2006-2010,1,AIAN,PL,08100,Brea city,Orange,06059,Southern California,14,6686.6957087999999,,,,,,,,,2.84,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,2,Asian,PL,08100,Brea city,Orange,06059,Southern California,14,6686.6957087999999,28750,0.2325807,0,0.8761679,0.3283608,141.18144580000001,,0.8730424,2.84,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,3,AfricanAm,PL,08100,Brea city,Orange,06059,Southern California,14,6686.6957087999999,,,,,,,,,2.84,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,4,Latino,PL,08100,Brea city,Orange,06059,Southern California,14,6686.6957087999999,36630,0.182547,0.1310007,0.2340933,0.0262991,14.406780400000001,,0.6852298,2.84,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,5,NHOPI,PL,08100,Brea city,Orange,06059,Southern California,14,6686.6957087999999,,,,,,,,,2.84,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,6,White,PL,08100,Brea city,Orange,06059,Southern California,14,6686.6957087999999,41919,0.1595147,0.1010807,0.2179487,0.0298133,18.6899747,,0.5987731,2.84,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,7,Multiple,PL,08100,Brea city,Orange,06059,Southern California,14,6686.6957087999999,,,,,,,,,2.84,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,8,Other,PL,08100,Brea city,Orange,06059,Southern California,14,6686.6957087999999,,,,,,,,,2.84,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,9,Total,PL,08100,Brea city,Orange,06059,Southern California,14,6686.6957087999999,40211,0.1662902,0.1458861,0.1866943,0.0104102,6.2602902,8,0.6242065,2.84,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,1,AIAN,PL,08142,Brentwood city,Contra Costa,06013,Bay Area,01,7878.6775319999997,,,,,,,,,3.42,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,2,Asian,PL,08142,Brentwood city,Contra Costa,06013,Bay Area,01,7878.6775319999997,102045,0.0772079,0.029301,0.1251148,0.0244423,31.657765900000001,,0.2898166,3.42,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,3,AfricanAm,PL,08142,Brentwood city,Contra Costa,06013,Bay Area,01,7878.6775319999997,73404,0.1073331,0.0676626,0.1470035,0.02024,18.8572086,,0.4028981,3.42,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,4,Latino,PL,08142,Brentwood city,Contra Costa,06013,Bay Area,01,7878.6775319999997,19716,0.3996083,0,1.2600988,0.4390258,109.8640205,,1.5000168,3.42,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,5,NHOPI,PL,08142,Brentwood city,Contra Costa,06013,Bay Area,01,7878.6775319999997,,,,,,,,,3.42,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,6,White,PL,08142,Brentwood city,Contra Costa,06013,Bay Area,01,7878.6775319999997,71304,0.1104942,0.0996007,0.1213877,0.0055579,5.0300495,,0.414764,3.42,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,7,Multiple,PL,08142,Brentwood city,Contra Costa,06013,Bay Area,01,7878.6775319999997,12614,0.6245979,0,3.561876,1.4986113,239.9321832,,2.3445641,3.42,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,8,Other,PL,08142,Brentwood city,Contra Costa,06013,Bay Area,01,7878.6775319999997,,,,,,,,,3.42,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,9,Total,PL,08142,Brentwood city,Contra Costa,06013,Bay Area,01,7878.6775319999997,64848,0.1214945,0.0822665,0.1607225,0.0200143,16.473406900000001,9,0.4560562,3.42,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,1,AIAN,PL,08172,Bret Harte CDP,Stanislaus,06099,San Joaquin Valley,10,8247.7096139999994,,,,,,,,,3.69,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,2,Asian,PL,08172,Bret Harte CDP,Stanislaus,06099,San Joaquin Valley,10,8247.7096139999994,,,,,,,,,3.69,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,3,AfricanAm,PL,08172,Bret Harte CDP,Stanislaus,06099,San Joaquin Valley,10,8247.7096139999994,,,,,,,,,3.69,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,4,Latino,PL,08172,Bret Harte CDP,Stanislaus,06099,San Joaquin Valley,10,8247.7096139999994,2500,3.2990838,,,,,,12.383829499999999,3.69,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,5,NHOPI,PL,08172,Bret Harte CDP,Stanislaus,06099,San Joaquin Valley,10,8247.7096139999994,,,,,,,,,3.69,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,6,White,PL,08172,Bret Harte CDP,Stanislaus,06099,San Joaquin Valley,10,8247.7096139999994,,,,,,,,,3.69,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,7,Multiple,PL,08172,Bret Harte CDP,Stanislaus,06099,San Joaquin Valley,10,8247.7096139999994,,,,,,,,,3.69,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,8,Other,PL,08172,Bret Harte CDP,Stanislaus,06099,San Joaquin Valley,10,8247.7096139999994,,,,,,,,,3.69,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,9,Total,PL,08172,Bret Harte CDP,Stanislaus,06099,San Joaquin Valley,10,8247.7096139999994,10333,0.7981912,0,2.793407,1.0179673,127.5342641,1,2.9961844,3.69,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,1,AIAN,PL,08240,Bridgeport CDP,Mono,06051,Central/Southeast Sierra,03,,,,,,,,,,,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,2,Asian,PL,08240,Bridgeport CDP,Mono,06051,Central/Southeast Sierra,03,,,,,,,,,,,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,3,AfricanAm,PL,08240,Bridgeport CDP,Mono,06051,Central/Southeast Sierra,03,,,,,,,,,,,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,4,Latino,PL,08240,Bridgeport CDP,Mono,06051,Central/Southeast Sierra,03,,,,,,,,,,,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,5,NHOPI,PL,08240,Bridgeport CDP,Mono,06051,Central/Southeast Sierra,03,,,,,,,,,,,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,6,White,PL,08240,Bridgeport CDP,Mono,06051,Central/Southeast Sierra,03,,,,,,,,,,,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,7,Multiple,PL,08240,Bridgeport CDP,Mono,06051,Central/Southeast Sierra,03,,,,,,,,,,,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,8,Other,PL,08240,Bridgeport CDP,Mono,06051,Central/Southeast Sierra,03,,,,,,,,,,,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,9,Total,PL,08240,Bridgeport CDP,Mono,06051,Central/Southeast Sierra,03,,,,,,,,,,,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,1,AIAN,PL,08310,Brisbane city,San Mateo,06081,Bay Area,01,5108.7352188000004,,,,,,,,,2.29,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,2,Asian,PL,08310,Brisbane city,San Mateo,06081,Bay Area,01,5108.7352188000004,,,,,,,,,2.29,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,3,AfricanAm,PL,08310,Brisbane city,San Mateo,06081,Bay Area,01,5108.7352188000004,,,,,,,,,2.29,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,4,Latino,PL,08310,Brisbane city,San Mateo,06081,Bay Area,01,5108.7352188000004,,,,,,,,,2.29,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,5,NHOPI,PL,08310,Brisbane city,San Mateo,06081,Bay Area,01,5108.7352188000004,,,,,,,,,2.29,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,6,White,PL,08310,Brisbane city,San Mateo,06081,Bay Area,01,5108.7352188000004,,,,,,,,,2.29,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,7,Multiple,PL,08310,Brisbane city,San Mateo,06081,Bay Area,01,5108.7352188000004,,,,,,,,,2.29,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,8,Other,PL,08310,Brisbane city,San Mateo,06081,Bay Area,01,5108.7352188000004,,,,,,,,,2.29,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,9,Total,PL,08310,Brisbane city,San Mateo,06081,Bay Area,01,5108.7352188000004,,,,,,,,,2.29,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,1,AIAN,PL,08338,Broadmoor CDP,San Mateo,06081,Bay Area,01,7214.3256000000001,,,,,,,,,3.38,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,2,Asian,PL,08338,Broadmoor CDP,San Mateo,06081,Bay Area,01,7214.3256000000001,,,,,,,,,3.38,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,3,AfricanAm,PL,08338,Broadmoor CDP,San Mateo,06081,Bay Area,01,7214.3256000000001,,,,,,,,,3.38,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,4,Latino,PL,08338,Broadmoor CDP,San Mateo,06081,Bay Area,01,7214.3256000000001,,,,,,,,,3.38,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,5,NHOPI,PL,08338,Broadmoor CDP,San Mateo,06081,Bay Area,01,7214.3256000000001,,,,,,,,,3.38,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,6,White,PL,08338,Broadmoor CDP,San Mateo,06081,Bay Area,01,7214.3256000000001,,,,,,,,,3.38,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,7,Multiple,PL,08338,Broadmoor CDP,San Mateo,06081,Bay Area,01,7214.3256000000001,,,,,,,,,3.38,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,8,Other,PL,08338,Broadmoor CDP,San Mateo,06081,Bay Area,01,7214.3256000000001,,,,,,,,,3.38,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,9,Total,PL,08338,Broadmoor CDP,San Mateo,06081,Bay Area,01,7214.3256000000001,,,,,,,,,3.38,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,1,AIAN,PL,08478,Brookdale CDP,Santa Cruz,06087,Monterey Bay,04,4541.5115999999998,,,,,,,,,1.89,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,2,Asian,PL,08478,Brookdale CDP,Santa Cruz,06087,Monterey Bay,04,4541.5115999999998,,,,,,,,,1.89,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,3,AfricanAm,PL,08478,Brookdale CDP,Santa Cruz,06087,Monterey Bay,04,4541.5115999999998,,,,,,,,,1.89,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,4,Latino,PL,08478,Brookdale CDP,Santa Cruz,06087,Monterey Bay,04,4541.5115999999998,,,,,,,,,1.89,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,5,NHOPI,PL,08478,Brookdale CDP,Santa Cruz,06087,Monterey Bay,04,4541.5115999999998,,,,,,,,,1.89,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,6,White,PL,08478,Brookdale CDP,Santa Cruz,06087,Monterey Bay,04,4541.5115999999998,,,,,,,,,1.89,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,7,Multiple,PL,08478,Brookdale CDP,Santa Cruz,06087,Monterey Bay,04,4541.5115999999998,,,,,,,,,1.89,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,8,Other,PL,08478,Brookdale CDP,Santa Cruz,06087,Monterey Bay,04,4541.5115999999998,,,,,,,,,1.89,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,9,Total,PL,08478,Brookdale CDP,Santa Cruz,06087,Monterey Bay,04,4541.5115999999998,,,,,,,,,1.89,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,1,AIAN,PL,08530,Brooktrails CDP,Mendocino,06045,North Coast,05,5792.6536367999997,,,,,,,,,2.66,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,2,Asian,PL,08530,Brooktrails CDP,Mendocino,06045,North Coast,05,5792.6536367999997,,,,,,,,,2.66,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,3,AfricanAm,PL,08530,Brooktrails CDP,Mendocino,06045,North Coast,05,5792.6536367999997,,,,,,,,,2.66,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,4,Latino,PL,08530,Brooktrails CDP,Mendocino,06045,North Coast,05,5792.6536367999997,,,,,,,,,2.66,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,5,NHOPI,PL,08530,Brooktrails CDP,Mendocino,06045,North Coast,05,5792.6536367999997,,,,,,,,,2.66,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,6,White,PL,08530,Brooktrails CDP,Mendocino,06045,North Coast,05,5792.6536367999997,22500,0.2574513,0.1190727,0.3958298,0.0706013,27.423168199999999,,0.9663994,2.66,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,7,Multiple,PL,08530,Brooktrails CDP,Mendocino,06045,North Coast,05,5792.6536367999997,,,,,,,,,2.66,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,8,Other,PL,08530,Brooktrails CDP,Mendocino,06045,North Coast,05,5792.6536367999997,,,,,,,,,2.66,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,9,Total,PL,08530,Brooktrails CDP,Mendocino,06045,North Coast,05,5792.6536367999997,26031,0.222529,0.1190129,0.3260452,0.0528143,23.7336852,6,0.8353112,2.66,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,1,AIAN,PL,08716,Buck Meadows CDP,Mariposa,06043,Central/Southeast Sierra,03,,,,,,,,,,,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,2,Asian,PL,08716,Buck Meadows CDP,Mariposa,06043,Central/Southeast Sierra,03,,,,,,,,,,,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,3,AfricanAm,PL,08716,Buck Meadows CDP,Mariposa,06043,Central/Southeast Sierra,03,,,,,,,,,,,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,4,Latino,PL,08716,Buck Meadows CDP,Mariposa,06043,Central/Southeast Sierra,03,,,,,,,,,,,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,5,NHOPI,PL,08716,Buck Meadows CDP,Mariposa,06043,Central/Southeast Sierra,03,,,,,,,,,,,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,6,White,PL,08716,Buck Meadows CDP,Mariposa,06043,Central/Southeast Sierra,03,,,,,,,,,,,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,7,Multiple,PL,08716,Buck Meadows CDP,Mariposa,06043,Central/Southeast Sierra,03,,,,,,,,,,,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,8,Other,PL,08716,Buck Meadows CDP,Mariposa,06043,Central/Southeast Sierra,03,,,,,,,,,,,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,9,Total,PL,08716,Buck Meadows CDP,Mariposa,06043,Central/Southeast Sierra,03,,,,,,,,,,,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,1,AIAN,PL,08680,Buckhorn CDP,Amador,06005,Central/Southeast Sierra,03,5690.64,,,,,,,,,2.38,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,2,Asian,PL,08680,Buckhorn CDP,Amador,06005,Central/Southeast Sierra,03,5690.64,,,,,,,,,2.38,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,3,AfricanAm,PL,08680,Buckhorn CDP,Amador,06005,Central/Southeast Sierra,03,5690.64,,,,,,,,,2.38,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,4,Latino,PL,08680,Buckhorn CDP,Amador,06005,Central/Southeast Sierra,03,5690.64,,,,,,,,,2.38,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,5,NHOPI,PL,08680,Buckhorn CDP,Amador,06005,Central/Southeast Sierra,03,5690.64,,,,,,,,,2.38,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,6,White,PL,08680,Buckhorn CDP,Amador,06005,Central/Southeast Sierra,03,5690.64,,,,,,,,,2.38,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,7,Multiple,PL,08680,Buckhorn CDP,Amador,06005,Central/Southeast Sierra,03,5690.64,,,,,,,,,2.38,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,8,Other,PL,08680,Buckhorn CDP,Amador,06005,Central/Southeast Sierra,03,5690.64,,,,,,,,,2.38,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,9,Total,PL,08680,Buckhorn CDP,Amador,06005,Central/Southeast Sierra,03,5690.64,,,,,,,,,2.38,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,1,AIAN,PL,08744,Bucks Lake CDP,Plumas,06063,Northeast Sierra,06,,,,,,,,,,,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,2,Asian,PL,08744,Bucks Lake CDP,Plumas,06063,Northeast Sierra,06,,,,,,,,,,,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,3,AfricanAm,PL,08744,Bucks Lake CDP,Plumas,06063,Northeast Sierra,06,,,,,,,,,,,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,5,NHOPI,PL,08744,Bucks Lake CDP,Plumas,06063,Northeast Sierra,06,,,,,,,,,,,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,6,White,PL,08744,Bucks Lake CDP,Plumas,06063,Northeast Sierra,06,,,,,,,,,,,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,7,Multiple,PL,08744,Bucks Lake CDP,Plumas,06063,Northeast Sierra,06,,,,,,,,,,,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,8,Other,PL,08744,Bucks Lake CDP,Plumas,06063,Northeast Sierra,06,,,,,,,,,,,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,9,Total,PL,08744,Bucks Lake CDP,Plumas,06063,Northeast Sierra,06,,,,,,,,,,,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,1,AIAN,PL,08758,Buellton city,Santa Barbara,06083,Santa Barbara,12,6758.8310111999999,,,,,,,,,3.39,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,2,Asian,PL,08758,Buellton city,Santa Barbara,06083,Santa Barbara,12,6758.8310111999999,,,,,,,,,3.39,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,3,AfricanAm,PL,08758,Buellton city,Santa Barbara,06083,Santa Barbara,12,6758.8310111999999,,,,,,,,,3.39,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,4,Latino,PL,08758,Buellton city,Santa Barbara,06083,Santa Barbara,12,6758.8310111999999,51528,0.1311681,0,0.274912,0.0733387,55.9119989,,0.4923681,3.39,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,5,NHOPI,PL,08758,Buellton city,Santa Barbara,06083,Santa Barbara,12,6758.8310111999999,,,,,,,,,3.39,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,6,White,PL,08758,Buellton city,Santa Barbara,06083,Santa Barbara,12,6758.8310111999999,37100,0.1821787,0,0.4019634,0.112135,61.552200900000003,,0.6838475,3.39,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,7,Multiple,PL,08758,Buellton city,Santa Barbara,06083,Santa Barbara,12,6758.8310111999999,,,,,,,,,3.39,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,8,Other,PL,08758,Buellton city,Santa Barbara,06083,Santa Barbara,12,6758.8310111999999,,,,,,,,,3.39,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,9,Total,PL,08758,Buellton city,Santa Barbara,06083,Santa Barbara,12,6758.8310111999999,36450,0.1854275,0.0666863,0.3041686,0.0605822,32.6716464,7,0.6960424,3.39,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,1,AIAN,PL,08786,Buena Park city,Orange,06059,Southern California,14,8107.8763152000001,,,,,,,,,3.42,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,2,Asian,PL,08786,Buena Park city,Orange,06059,Southern California,14,8107.8763152000001,66027,0.1227964,0.0901315,0.1554613,0.0166658,13.5718634,,0.4609429,3.42,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,3,AfricanAm,PL,08786,Buena Park city,Orange,06059,Southern California,14,8107.8763152000001,31875,0.2543647,0.1695804,0.3391491,0.0432573,17.006019500000001,,0.9548135,3.42,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,4,Latino,PL,08786,Buena Park city,Orange,06059,Southern California,14,8107.8763152000001,32712,0.2478563,0.2000359,0.2956767,0.0243982,9.8436685,,0.9303827,3.42,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,5,NHOPI,PL,08786,Buena Park city,Orange,06059,Southern California,14,8107.8763152000001,,,,,,,,,3.42,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,6,White,PL,08786,Buena Park city,Orange,06059,Southern California,14,8107.8763152000001,36028,0.2250438,0.16473,0.2853575,0.0307723,13.673930800000001,,0.8447507,3.42,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,7,Multiple,PL,08786,Buena Park city,Orange,06059,Southern California,14,8107.8763152000001,19000,0.4267303,0,0.8754461,0.2289366,53.649016199999998,,1.6018252,3.42,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,8,Other,PL,08786,Buena Park city,Orange,06059,Southern California,14,8107.8763152000001,,,,,,,,,3.42,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,9,Total,PL,08786,Buena Park city,Orange,06059,Southern California,14,8107.8763152000001,35000,0.2316536,0.1968602,0.266447,0.0177517,7.6630483,6,0.8695623,3.42,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,9,Total,PL,10004,Calpine CDP,Sierra,06091,Northeast Sierra,06,,,,,,,,,,,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,1,AIAN,PL,08828,Buena Vista CDP,Amador,06005,Central/Southeast Sierra,03,,,,,,,,,,2.26,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,2,Asian,PL,08828,Buena Vista CDP,Amador,06005,Central/Southeast Sierra,03,,,,,,,,,,2.26,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,3,AfricanAm,PL,08828,Buena Vista CDP,Amador,06005,Central/Southeast Sierra,03,,,,,,,,,,2.26,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,4,Latino,PL,08828,Buena Vista CDP,Amador,06005,Central/Southeast Sierra,03,,,,,,,,,,2.26,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,5,NHOPI,PL,08828,Buena Vista CDP,Amador,06005,Central/Southeast Sierra,03,,,,,,,,,,2.26,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,6,White,PL,08828,Buena Vista CDP,Amador,06005,Central/Southeast Sierra,03,,,,,,,,,,2.26,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,7,Multiple,PL,08828,Buena Vista CDP,Amador,06005,Central/Southeast Sierra,03,,,,,,,,,,2.26,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,8,Other,PL,08828,Buena Vista CDP,Amador,06005,Central/Southeast Sierra,03,,,,,,,,,,2.26,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,9,Total,PL,08828,Buena Vista CDP,Amador,06005,Central/Southeast Sierra,03,,,,,,,,,,2.26,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,1,AIAN,PL,08968,Burbank CDP,Santa Clara,06085,Bay Area,01,5955.5592527999997,,,,,,,,,2.51,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,2,Asian,PL,08968,Burbank CDP,Santa Clara,06085,Bay Area,01,5955.5592527999997,,,,,,,,,2.51,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,3,AfricanAm,PL,08968,Burbank CDP,Santa Clara,06085,Bay Area,01,5955.5592527999997,,,,,,,,,2.51,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,4,Latino,PL,08968,Burbank CDP,Santa Clara,06085,Bay Area,01,5955.5592527999997,38125,0.1562114,0.055946,0.2564768,0.0511558,32.747820300000001,,0.5863735,2.51,04/12/2013 04:33:00 AM
